cell_id,lat,lon,lat_max,lon_max,lulc_class,ndvi,ndwi,albedo,building_density,building_height,zone_name,air_temp,humidity,wind_speed,svf,lst,hsi_class
cell_16.6803_74.2305,16.6803,74.2305,16.6828,74.233,water,0.06333562447316878,0.3655180979614387,0.0484915574871323,0,0.0,Mangalwar Peth,26.049683245912753,73.89347852855019,5.394877804743994,0.821830710387196,23.91,Cool Zone
cell_16.6803_74.2330,16.6803,74.233,16.6828,74.2355,built_up,0.13451818497943924,-0.11965288366496321,0.16299371290087428,250,11.706515691911836,Mangalwar Peth,30.988356087249258,60.41344127410464,3.018144719701441,0.2,41.44,Hot Zone
cell_16.6803_74.2355,16.6803,74.2355,16.6828,74.238,built_up,0.10967881641050106,-0.158273030111746,0.14715097971493635,250,13.628725651438009,Mangalwar Peth,30.90754108711409,65.54184401508945,2.8823593740242757,0.2,41.24,Hot Zone
cell_16.6803_74.2380,16.6803,74.238,16.6828,74.2405,built_up,0.12979739649258926,-0.08092093440842972,0.1477551192797755,250,15.272159017547803,Shenda Park,31.239212464234285,64.62311312612168,2.6572815042910443,0.2,41.42,Hot Zone
cell_16.6803_74.2405,16.6803,74.2405,16.6828,74.243,built_up,0.10344406941885387,-0.11277334308362727,0.1547453074997064,250,14.520904503604276,Shenda Park,30.73422308975045,61.85639641070305,2.334248769929036,0.2,42.56,Hot Zone
cell_16.6803_74.2430,16.6803,74.243,16.6828,74.2455,built_up,0.08894872270035228,-0.14648849574633324,0.1703474158915599,250,15.386509197350826,Shenda Park,30.570896053392595,69.42358453481948,2.7081630845924796,0.2,41.61,Hot Zone
cell_16.6803_74.2455,16.6803,74.2455,16.6828,74.248,built_up,0.1343231268634599,-0.10048575435029286,0.1621671583015501,250,10.893357502799752,Rajarampuri,30.764883982907335,65.78736397515618,2.6825322125072386,0.2,41.86,Hot Zone
cell_16.6803_74.2480,16.6803,74.248,16.6828,74.2505,road,0.1810771410668567,-0.21744800195957106,0.1132170384372682,15,10.544220395387498,Rajarampuri,27.444505227543843,74.63541599590137,5.664774737227739,0.7487187370025795,27.65,Cool Zone
cell_16.6803_74.2505,16.6803,74.2505,16.6828,74.253,bare,0.06281800280331076,0.01822454073992566,0.23583359203310442,0,0.0,Rajarampuri,26.462993754877772,75.04416889968154,4.408238453638694,0.8129417530117435,25.77,Cool Zone
cell_16.6803_74.2530,16.6803,74.253,16.6828,74.2555,vegetation,0.55,0.05,0.2,0,0.0,Rajarampuri,28.123078602933795,76.89583188144954,5.111790659242182,0.883607595802803,18.72,Cool Zone
cell_16.6803_74.2555,16.6803,74.2555,16.6828,74.258,vegetation,0.55,0.05,0.2,0,0.0,Rajarampuri,27.048454726462055,73.21841508090723,5.636126729329681,0.8378482058713663,18.46,Cool Zone
cell_16.6803_74.2580,16.6803,74.258,16.6828,74.2605,vegetation,0.55,0.05,0.2,0,0.0,Rajarampuri,26.818137533102707,71.29903669232004,6.0456889134518415,0.8265513500651211,18.86,Cool Zone
cell_16.6803_74.2605,16.6803,74.2605,16.6828,74.263,vegetation,0.55,0.05,0.2,0,0.0,Rajarampuri,27.22460314815832,76.09384310816277,5.996581016192712,0.830103246152664,18.02,Cool Zone
cell_16.6803_74.2630,16.6803,74.263,16.6828,74.2655,water,0.014260746947078878,0.4735345331614259,0.056143301653137884,0,0.0,Rajarampuri,26.72276851693179,74.39014077238271,4.918674557567642,0.9283537025297965,24.52,Cool Zone
cell_16.6803_74.2655,16.6803,74.2655,16.6828,74.268,water,0.07003904408021633,0.44925501855008293,0.05901765089012968,0,0.0,Rajarampuri,27.398062824987473,76.27194538512286,5.283718429200562,0.8526211063265486,24.5,Cool Zone
cell_16.6803_74.2680,16.6803,74.268,16.6828,74.2705,water,0.06764961251509902,0.5041802035303318,0.07892374434163238,0,0.0,Shahu Market Yard,26.890418814497373,80.81792144416191,6.3017813928365625,0.8214074582784288,24.22,Cool Zone
cell_16.6803_74.2705,16.6803,74.2705,16.6828,74.273,built_up,0.11258758965992544,-0.14419075212745358,0.1611985417235307,250,11.413574076011994,Shahu Market Yard,31.089318251911287,63.69064530905313,2.796960776657465,0.2,41.48,Hot Zone
cell_16.6803_74.2730,16.6803,74.273,16.6828,74.2755,built_up,0.12893206043140243,-0.17059446940683334,0.13041795524520794,250,10.984590634037884,Shahu Market Yard,30.455825460712614,68.9361863576038,2.5732495431244375,0.2,41.54,Hot Zone
cell_16.6803_74.2755,16.6803,74.2755,16.6828,74.278,built_up,0.14341861739073103,-0.032777214918603206,0.15719725174959417,250,13.00998441994741,Shahu Market Yard,31.173966093303143,64.62581418075165,3.3336920269347896,0.2,40.72,Hot Zone
cell_16.6803_74.2780,16.6803,74.278,16.6828,74.2805,built_up,0.0842675171462558,-0.16306189855142772,0.16955090697560676,250,7.326159193411774,Shahu Market Yard,31.35525657090393,66.70989592903568,2.781297985985213,0.2,40.4,Hot Zone
cell_16.6803_74.2805,16.6803,74.2805,16.6828,74.283,built_up,0.09713996894894669,-0.15107754127037828,0.1503825641768859,250,11.023233204913668,Shahu Market Yard,30.087954504071497,65.5954782470823,2.666924099522708,0.2,42.7,Hot Zone
cell_16.6803_74.2830,16.6803,74.283,16.6828,74.2855,built_up,0.0944068631832801,-0.16282236676098055,0.16183872286133433,135,12.848496862690007,Shahu Market Yard,30.05620998978973,70.80284051851173,4.533426039321134,0.4278982678109564,35.4,Warm Zone
cell_16.6803_74.2855,16.6803,74.2855,16.6828,74.288,built_up,0.1538610463861128,-0.12996033256498213,0.12373249307663636,15,9.302491101097777,Shahu Market Yard,26.892864987578815,73.39621772589676,4.834272864481049,0.7313883948252025,26.4,Cool Zone
cell_16.6803_74.2880,16.6803,74.288,16.6828,74.2905,water,0.030713733939729992,0.419576599664056,0.06757638095895213,0,0.0,Shahu Market Yard,26.7572287552132,78.43675418033772,5.388825149641039,0.9502761857246109,23.39,Cool Zone
cell_16.6828_74.1905,16.6828,74.1905,16.6853,74.193,built_up,0.12557949474963775,-0.21856617763202463,0.12963331585807097,210,11.929658167455624,Mangalwar Peth,30.27968002550989,69.95086617196736,3.5565047491527886,0.2,40.86,Hot Zone
cell_16.6828_74.1930,16.6828,74.193,16.6853,74.1955,built_up,0.13822938814510716,-0.2690105231964894,0.11909650388508952,250,12.389794122936728,Mangalwar Peth,30.72652683720772,66.10098734966675,2.8686234254226832,0.2,42.13,Hot Zone
cell_16.6828_74.1955,16.6828,74.1955,16.6853,74.198,built_up,0.1637124675618548,-0.21050002227714215,0.16072029503934193,60,8.917353323715115,Mangalwar Peth,28.664189208853692,76.31436029421678,5.57670441267664,0.6160934406032761,28.75,Cool Zone
cell_16.6828_74.1980,16.6828,74.198,16.6853,74.2005,vegetation,0.55,0.05,0.2,0,0.0,Mangalwar Peth,27.228002753636886,75.53147379295882,5.0315436267494515,0.8894714794384204,17.45,Cool Zone
cell_16.6828_74.2005,16.6828,74.2005,16.6853,74.203,built_up,0.129046360590798,-0.1518143349936288,0.16249714416751138,165,10.895200503414362,Mangalwar Peth,29.600229241256514,71.45433703950026,3.7457434212212797,0.2599054795217932,36.4,Warm Zone
cell_16.6828_74.2030,16.6828,74.203,16.6853,74.2055,built_up,0.1394732494833125,-0.10760506217710353,0.15156772552191053,250,11.099769902997267,Mangalwar Peth,30.813796996955155,65.9036113261053,3.0802777288445475,0.2,39.8,Warm Zone
cell_16.6828_74.2055,16.6828,74.2055,16.6853,74.208,built_up,0.11494924501757908,-0.23427249860997096,0.1769439537112586,250,13.301534514110998,Mangalwar Peth,31.439444477294185,64.81399310819735,3.0780502859342267,0.2,40.11,Hot Zone
cell_16.6828_74.2080,16.6828,74.208,16.6853,74.2105,water,0.05177451181157521,0.4641411984839182,0.07803108725767653,0,0.0,Mangalwar Peth,26.74733881094643,75.18336896429531,5.203189656247444,0.8301965736450846,22.0,Cool Zone
cell_16.6828_74.2105,16.6828,74.2105,16.6853,74.213,water,0.05641801560549617,0.4560481469000949,0.07497736267712798,0,0.0,Mangalwar Peth,26.826554392170394,76.67742645219619,5.3481696800579,0.9388642591446675,21.63,Cool Zone
cell_16.6828_74.2130,16.6828,74.213,16.6853,74.2155,water,0.04329118636015402,0.4408839020274077,0.06656062346607299,0,0.0,Mangalwar Peth,27.22306931981693,76.54468227882079,4.958695797735078,0.8090441520661988,23.06,Cool Zone
cell_16.6828_74.2155,16.6828,74.2155,16.6853,74.218,water,0.05819406260087817,0.48517209289724195,0.05110341124664715,0,0.0,Mangalwar Peth,26.94543124638947,75.39707211850298,5.726827193343637,0.8696975557290095,22.8,Cool Zone
cell_16.6828_74.2180,16.6828,74.218,16.6853,74.2205,water,0.05079665542742173,0.35149236334442374,0.05782577776266931,0,0.0,Mangalwar Peth,27.19581090071322,73.7955564518427,5.943455112796627,0.8353169162321575,24.98,Cool Zone
cell_16.6828_74.2205,16.6828,74.2205,16.6853,74.223,water,0.03171260799949037,0.5221877421510691,0.06375628899792701,0,0.0,Mangalwar Peth,28.23270398824262,80.03557592366248,5.429051425967877,0.9301479808137907,23.43,Cool Zone
cell_16.6828_74.2230,16.6828,74.223,16.6853,74.2255,built_up,0.11280822503795156,-0.1184449254236136,0.17129726195012138,250,16.086165948512203,Mangalwar Peth,32.03505101659496,66.5327727043393,3.6236548151766517,0.2,41.23,Hot Zone
cell_16.6828_74.2255,16.6828,74.2255,16.6853,74.228,built_up,0.10006176802532256,-0.2810150726841034,0.1782117797647326,250,7.622559574654858,Mangalwar Peth,31.356049369552682,66.55121582096902,2.6760025486114607,0.2,41.2,Hot Zone
cell_16.6828_74.2280,16.6828,74.228,16.6853,74.2305,built_up,0.13966425362353468,-0.17900361896248224,0.13299500138683493,250,15.873038992574873,Mangalwar Peth,30.977940476998814,65.69509978508498,2.114658621542226,0.2,42.51,Hot Zone
cell_16.6828_74.2305,16.6828,74.2305,16.6853,74.233,built_up,0.11408479766161095,-0.14875074624346,0.18215583682556033,250,8.43130986735414,Mangalwar Peth,30.349639080212466,65.82996019491351,2.86486699436192,0.2,41.69,Hot Zone
cell_16.6828_74.2330,16.6828,74.233,16.6853,74.2355,built_up,0.10907460826286831,-0.19628213271268016,0.18873177297792898,250,11.99759173943123,Mangalwar Peth,30.855771913966947,68.43495448962955,1.9507547848687292,0.2,43.54,Hot Zone
cell_16.6828_74.2355,16.6828,74.2355,16.6853,74.238,built_up,0.14305173188674233,-0.1889201355516716,0.13076576299809192,250,9.131987172483207,Mangalwar Peth,29.66958482614429,66.59025678837145,2.5559753797272795,0.2,39.8,Warm Zone
cell_16.6828_74.2380,16.6828,74.238,16.6853,74.2405,built_up,0.13270492021326102,-0.11303677778363022,0.14610231632186318,250,8.247318427148414,Mangalwar Peth,31.34875857039084,64.9721966689315,3.5315240384976114,0.2,42.29,Hot Zone
cell_16.6828_74.2405,16.6828,74.2405,16.6853,74.243,built_up,0.13379382486499458,-0.18168043985309607,0.16163149694471873,250,9.744728097781671,Rajarampuri,30.60770666035663,67.9324994849436,2.419045704465444,0.2,40.15,Hot Zone
cell_16.6828_74.2430,16.6828,74.243,16.6853,74.2455,built_up,0.10476565676944742,-0.17858334497689352,0.13207958284220558,250,16.01397780224624,Rajarampuri,30.760966215332104,67.22198822003213,3.151887059937628,0.2,41.4,Hot Zone
cell_16.6828_74.2455,16.6828,74.2455,16.6853,74.248,built_up,0.10532721377166403,-0.16330064082568368,0.15504496148835004,250,9.435685845922059,Rajarampuri,30.105365618926797,66.10723345632121,3.1929537525153875,0.2,41.74,Hot Zone
cell_16.6828_74.2480,16.6828,74.248,16.6853,74.2505,built_up,0.1513575602328829,-0.11664530550424451,0.19984640417411026,225,12.296620159028823,Rajarampuri,30.662561978164664,66.56440750423484,2.9729490746239993,0.2,40.54,Hot Zone
cell_16.6828_74.2505,16.6828,74.2505,16.6853,74.253,water,0.0489698091624867,0.4550898804369779,0.07855488375967513,0,0.0,Rajarampuri,27.419939633328305,71.35890758965847,5.675803386673851,0.906389567934925,24.04,Cool Zone
cell_16.6828_74.2530,16.6828,74.253,16.6853,74.2555,water,0.04085979977875718,0.3473382781386207,0.06103043119778792,0,0.0,Rajarampuri,26.75546408263177,76.13868998905129,5.577347481642731,0.839579728457111,22.23,Cool Zone
cell_16.6828_74.2555,16.6828,74.2555,16.6853,74.258,water,0.043829571295638636,0.5170303804303821,0.05112103758002433,0,0.0,Rajarampuri,26.63220139845289,76.32625804636336,5.952458793304105,0.9398241747202654,23.96,Cool Zone
cell_16.6828_74.2580,16.6828,74.258,16.6853,74.2605,built_up,0.15485890693472817,-0.14604062551198918,0.12882335705521453,105,7.391032776267088,Rajarampuri,29.13295553191955,74.16225803094396,3.921669579501998,0.5163083435041342,31.38,Mild Zone
cell_16.6828_74.2605,16.6828,74.2605,16.6853,74.263,built_up,0.2423707209956975,-0.09206733837658755,0.10771875174767541,30,10.621740455527185,Rajarampuri,27.89928193524227,76.57971795291213,5.3243478368600305,0.7784469433553172,24.86,Cool Zone
cell_16.6828_74.2630,16.6828,74.263,16.6853,74.2655,built_up,0.1627078534469612,-0.17445295244829317,0.13885398274290955,30,5.774527534543074,Rajarampuri,27.28969394420289,79.46301047483145,5.331806643090892,0.6946411545016316,27.18,Cool Zone
cell_16.6828_74.2655,16.6828,74.2655,16.6853,74.268,built_up,0.1091297590813118,-0.17885960755504415,0.16631010921023442,60,10.136801212256145,Shahu Market Yard,27.643917291095725,76.92488947887189,4.89299584781437,0.6143885307666664,28.5,Cool Zone
cell_16.6828_74.2680,16.6828,74.268,16.6853,74.2705,built_up,0.14651041224009287,-0.20723947233015835,0.16346021758932722,180,11.004260692022925,Shahu Market Yard,28.85306645375668,70.3660716261549,3.500205499974738,0.28436897107730574,37.65,Warm Zone
cell_16.6828_74.2705,16.6828,74.2705,16.6853,74.273,built_up,0.11201040571453283,-0.08624022888512711,0.156108622291315,250,12.051720020192114,Shahu Market Yard,30.898129894113314,63.7799308822331,2.570831900125791,0.2,40.7,Hot Zone
cell_16.6828_74.2730,16.6828,74.273,16.6853,74.2755,built_up,0.09001171523672137,-0.2136436955818667,0.17354967347711192,250,15.640879805796045,Shahu Market Yard,30.635142310812853,63.46121476225357,2.8237817188716776,0.2,41.61,Hot Zone
cell_16.6828_74.2755,16.6828,74.2755,16.6853,74.278,built_up,0.10539637184730781,-0.19125956113672204,0.15121596009888882,250,12.900050273221899,Shahu Market Yard,30.982767624219303,65.16827613709513,3.571370047117049,0.2,42.86,Hot Zone
cell_16.6828_74.2780,16.6828,74.278,16.6853,74.2805,built_up,0.10014347191663368,-0.13243287958650304,0.15842888672911049,250,9.161254694710546,Shahu Market Yard,31.33274327851862,63.13210089038616,3.118592466866684,0.2,42.53,Hot Zone
cell_16.6828_74.2805,16.6828,74.2805,16.6853,74.283,built_up,0.14168418297289578,-0.09395731024870596,0.1875299071093247,250,10.702266018608759,Shahu Market Yard,30.614669761457982,68.77939929574455,3.9200693489796925,0.2,38.92,Warm Zone
cell_16.6828_74.2830,16.6828,74.283,16.6853,74.2855,built_up,0.1396346199313772,-0.14314791104189423,0.13071528667198062,250,12.511099754350159,Shahu Market Yard,30.289214869594435,68.0105624477877,3.361206241528816,0.2,40.89,Hot Zone
cell_16.6828_74.2855,16.6828,74.2855,16.6853,74.288,road,0.19155137891906043,-0.2099750492470638,0.08886488150104263,45,9.274612855991341,Shahu Market Yard,28.439812172652466,70.30351661703239,4.743054985425371,0.7298886949091238,27.82,Cool Zone
cell_16.6828_74.2880,16.6828,74.288,16.6853,74.2905,water,0.048543967154079506,0.49559346077691996,0.060946315193516294,0,0.0,Shahu Market Yard,27.391939594576165,74.41281704662329,6.00426391602321,0.8253342965590159,23.01,Cool Zone
cell_16.6853_74.1905,16.6853,74.1905,16.6878,74.193,built_up,0.13148809895143224,-0.054762135579025206,0.16754246288752186,165,12.071329300452227,Mangalwar Peth,30.286717698083386,68.67398789237723,3.7732037619607657,0.2747900822371981,36.36,Warm Zone
cell_16.6853_74.1930,16.6853,74.193,16.6878,74.1955,built_up,0.13577844442720746,-0.14356623017911227,0.17253955362792178,180,13.829553108048382,Mangalwar Peth,29.660571673112166,69.15354509097801,3.906014379929843,0.2745081139867309,36.09,Warm Zone
cell_16.6853_74.1955,16.6853,74.1955,16.6878,74.198,built_up,0.18867851574561295,-0.09004108815882707,0.11833323641310384,45,5.354121776255006,Mangalwar Peth,26.69605204658642,73.44546546629758,4.283028577134861,0.7384234725355392,26.42,Cool Zone
cell_16.6853_74.1980,16.6853,74.198,16.6878,74.2005,built_up,0.13592471909309176,-0.16245845842146622,0.1914903626542523,75,6.729907825279716,Mangalwar Peth,27.96364988958421,71.96923971060077,4.232781199915326,0.626838987770085,29.0,Cool Zone
cell_16.6853_74.2005,16.6853,74.2005,16.6878,74.203,built_up,0.13578468810258454,-0.07406769663447942,0.1439065892906688,250,9.623996004681528,Mangalwar Peth,30.760448682456396,65.64475353543598,2.3068082601887427,0.2,40.92,Hot Zone
cell_16.6853_74.2030,16.6853,74.203,16.6878,74.2055,built_up,0.09671362542824599,-0.037497339143802016,0.1154595546265498,250,17.42023551271936,Mangalwar Peth,30.90133376089971,64.25864054279103,2.889605959623668,0.2,42.28,Hot Zone
cell_16.6853_74.2055,16.6853,74.2055,16.6878,74.208,built_up,0.11428890543111808,-0.1586726145518755,0.1378474679077038,195,18.117365603914656,Mangalwar Peth,29.155739050744867,71.3281957646899,3.9520919069686773,0.21137912901747063,40.76,Hot Zone
cell_16.6853_74.2080,16.6853,74.208,16.6878,74.2105,water,0.033009810205164705,0.5300222126855941,0.04643762473112347,0,0.0,Mangalwar Peth,26.680261224833206,76.64612905974943,5.6182338593234,0.9049849493419442,23.28,Cool Zone
cell_16.6853_74.2105,16.6853,74.2105,16.6878,74.213,water,0.06297196792765924,0.3960473942068685,0.05489483772354582,0,0.0,Mangalwar Peth,26.382714164127425,73.36842469156025,4.842456324747786,0.8813755173336129,23.64,Cool Zone
cell_16.6853_74.2130,16.6853,74.213,16.6878,74.2155,vegetation,0.55,0.05,0.2,0,0.0,Mangalwar Peth,27.400697354792364,75.88735908064804,5.276138534912125,0.8665128896612911,17.66,Cool Zone
cell_16.6853_74.2155,16.6853,74.2155,16.6878,74.218,built_up,0.1167418164901027,-0.10890808610239253,0.14690933810656595,105,8.205199078694788,Mangalwar Peth,28.76989030192339,71.99890723731849,5.09464538684786,0.5510452162532627,30.82,Mild Zone
cell_16.6853_74.2180,16.6853,74.218,16.6878,74.2205,water,0.05073277932916492,0.4220624855558632,0.06136407304469615,0,0.0,Mangalwar Peth,26.96185273378565,78.6748424283161,5.8453462230756905,0.8123214356546894,23.29,Cool Zone
cell_16.6853_74.2205,16.6853,74.2205,16.6878,74.223,built_up,0.13409727923096848,-0.11848939236638753,0.1826730935045244,250,11.858048282587525,Mangalwar Peth,29.5410775240992,64.06863505113486,3.6748958948360135,0.2,41.11,Hot Zone
cell_16.6853_74.2230,16.6853,74.223,16.6878,74.2255,built_up,0.10257798897059896,-0.1548616987340878,0.13184217880902152,250,10.269641045709154,Mangalwar Peth,31.134123600380292,66.16980744262949,3.2907645067102944,0.2,43.35,Hot Zone
cell_16.6853_74.2255,16.6853,74.2255,16.6878,74.228,built_up,0.09260135289654396,-0.2579281611781906,0.13161452899361403,150,8.101255065142716,Mangalwar Peth,29.692044096252403,67.70714374478649,3.6567231397250275,0.30115017531911276,36.34,Warm Zone
cell_16.6853_74.2280,16.6853,74.228,16.6878,74.2305,built_up,0.14291820231315128,-0.14329891335059436,0.13573918441788307,250,9.698165026796117,Mangalwar Peth,31.016511821903297,62.76281197657991,3.02737627861652,0.2,40.86,Hot Zone
cell_16.6853_74.2305,16.6853,74.2305,16.6878,74.233,built_up,0.13744447918864658,-0.2630308722263028,0.13015878388123353,250,11.575624349600995,Mangalwar Peth,31.10303790278439,64.57310781695256,3.3251102702183077,0.2,41.67,Hot Zone
cell_16.6853_74.2330,16.6853,74.233,16.6878,74.2355,built_up,0.12378281545099606,-0.07735168460370873,0.12702665337030056,250,5.602653367064799,Mangalwar Peth,30.59103127196304,66.798142815446,2.814387004195273,0.2,41.95,Hot Zone
