cell_id,lat,lon,zone_name,hsi_class,ndvi,ndwi,albedo,building_density,building_height,air_temp,humidity,wind_speed,svf,lulc_water,lulc_vegetation,lulc_built_up,lulc_road,lulc_bare,ndvi_x_albedo,bldg_density_x_wind
cell_16.6728_74.2555,16.6728,74.2555,Shenda Park,Cool Zone,0.5459207,-0.2906652,0.017491601,-7.8896017,-0.23391439,0.905615,0.22354667,-0.73021674,-1.0313874,-5.2961812e-05,0.08879217,-8.581657e-05,-0.00010689178,-0.00010100453,0.43404818,-0.34297365
cell_16.6728_74.2580,16.6728,74.258,Shenda Park,Cool Zone,-2.2607508,-0.17384392,-0.061750647,-8.984315,-0.21602784,0.8429013,-0.09639559,-0.7692965,-0.8800732,0.0002285596,-0.4149968,-0.0002784661,-0.00053118385,1.5038424e-05,-0.78423077,-0.4716563
cell_16.6728_74.2605,16.6728,74.2605,Shenda Park,Cool Zone,-0.21526873,0.26747566,0.035363495,-5.36274,0.10905142,0.83385295,0.4671604,-0.66760606,-0.7640626,0.0002285596,0.024943054,0.011723615,-0.0028458578,1.5038424e-05,-0.13644409,0.56891567
cell_16.6728_74.2630,16.6728,74.263,Shenda Park,Mild Zone,0.04731958,0.2251845,-0.072731264,-2.2098122,0.40486678,0.8396676,0.1318264,-0.7704868,0.119807705,0.0002285596,0.020195026,0.008913788,9.223055e-05,1.9047906e-05,-0.14522594,0.97670346
cell_16.6728_74.2655,16.6728,74.2655,Shenda Park,Hot Zone,0.11588474,0.07437634,0.040651664,5.048583,-0.2143644,0.8576355,0.10169831,-0.34016633,0.76971686,8.4800624e-05,0.018253682,0.0033079432,0.00011736028,1.4691743e-05,0.08912394,0.2887468
cell_16.6728_74.2680,16.6728,74.268,Shenda Park,Hot Zone,-0.19945513,0.27985013,0.060393374,6.313856,-0.060859017,0.55789185,0.15799612,-0.36369163,0.7740467,8.4800624e-05,0.019612137,0.0033072294,0.00011736028,1.4691743e-05,0.042083025,0.3010269
cell_16.6728_74.2705,16.6728,74.2705,Shenda Park,Warm Zone,0.06280418,0.23220952,0.0077533876,4.1562614,-0.03382519,0.9007914,0.16021994,-0.54418075,0.7986959,0.0002285596,0.019946242,0.004873079,6.269394e-05,1.9047906e-05,-0.04154795,0.2912205
cell_16.6728_74.2730,16.6728,74.273,Shahu Market Yard,Warm Zone,0.1845169,0.6357663,-0.056814566,1.2579637,0.3183916,0.74143124,0.27738205,-0.8840608,-0.02529825,0.0002285596,0.021121956,0.0049046036,9.223055e-05,1.9047906e-05,-0.2462447,0.27612346
cell_16.6728_74.2755,16.6728,74.2755,Shahu Market Yard,Warm Zone,0.121787235,0.18190691,0.08628877,3.1306067,-0.012378374,0.9009067,0.009937379,-0.5322061,0.5874628,0.0002285596,0.020195026,0.0051159863,8.123058e-05,1.9047906e-05,0.086025186,0.28167748
cell_16.6728_74.2780,16.6728,74.278,Shahu Market Yard,Hot Zone,-0.15317124,0.31694102,0.15890786,6.2890916,0.4403424,0.63787574,0.2199285,-0.43554613,0.7965433,8.4800624e-05,0.019612137,0.0034178817,0.00014689688,-0.000101703474,-0.12660016,0.31991827
cell_16.6728_74.2805,16.6728,74.2805,Shahu Market Yard,Mild Zone,-0.007985419,0.19570936,0.029372219,-3.1563904,0.10277262,0.88932925,0.1163055,-0.6264136,-0.43160465,0.0002285596,0.024943054,0.013206777,6.269394e-05,1.9047906e-05,-0.20220652,1.000901
cell_16.6728_74.2830,16.6728,74.283,Shahu Market Yard,Mild Zone,0.15836936,0.3082453,0.0009846366,-3.5531747,0.1480805,1.3036857,0.17367311,-0.5815579,-0.5453821,0.0002285596,0.024943054,0.013239975,-9.963708e-05,1.9047906e-05,0.14216019,0.9368289
cell_16.6728_74.2855,16.6728,74.2855,Shahu Market Yard,Cool Zone,-0.14392538,0.4956334,-0.026117396,-6.909468,0.00686573,0.81908363,0.095210284,-0.658662,-0.7011621,0.0002285596,0.048459888,0.011719542,0.0013400265,1.5038424e-05,-0.37711078,0.49134487
cell_16.6728_74.2880,16.6728,74.288,Shahu Market Yard,Cool Zone,0.09871989,0.4149168,-0.086832814,-7.8107924,-0.21210861,0.8340946,0.07217832,-0.74270487,-0.82569116,0.0002285596,0.081411,0.00071210513,-0.00053118385,0.00052183704,-0.86452484,-0.29971132
cell_16.6753_74.1905,16.6753,74.1905,Mangalwar Peth,Warm Zone,0.12647817,0.45365676,0.098788545,3.0525618,-0.032478344,0.6306725,0.26872006,-0.63334376,0.9197039,0.0002285596,0.021081977,0.004886447,6.269394e-05,1.9047906e-05,0.054054514,0.2545372
cell_16.6753_74.1930,16.6753,74.193,Mangalwar Peth,Hot Zone,0.09234693,0.11641961,-0.005845549,6.3583317,0.41768733,0.8391063,0.108718224,-0.3659988,0.73890865,8.4800624e-05,0.019612137,0.003260335,0.00014689688,-0.000101703474,0.05851401,0.31851923
cell_16.6753_74.1955,16.6753,74.1955,Mangalwar Peth,Hot Zone,0.10138091,0.1959817,0.048659015,6.453223,0.38158202,0.90289557,0.1189654,-0.4807702,0.788793,0.0002285596,0.020195026,0.004894281,-1.8076098e-06,1.9047906e-05,0.20551887,0.32189998
cell_16.6753_74.1980,16.6753,74.198,Mangalwar Peth,Hot Zone,0.21463412,0.31253192,0.045623243,6.4433007,-0.018381126,0.8915105,0.13602231,-0.55848557,0.77458715,0.0002285596,0.020155046,0.0048619458,-0.00011382598,1.9047906e-05,0.023331823,0.31330556
cell_16.6753_74.2005,16.6753,74.2005,Mangalwar Peth,Hot Zone,0.1219051,0.238819,0.0067567984,6.3915353,-0.052322205,0.6781522,0.13940454,-0.39932948,0.764376,8.4800624e-05,0.019612137,0.003418287,6.269394e-05,1.4691743e-05,-0.16271953,0.29302952
cell_16.6753_74.2030,16.6753,74.203,Mangalwar Peth,Hot Zone,0.08740982,0.07225193,0.067356035,6.3590097,0.13610385,0.93639106,0.08909877,-0.37990966,0.746398,8.4800624e-05,0.019612137,0.003260335,0.000104980194,-0.000101703474,0.1843678,0.31129888
cell_16.6753_74.2055,16.6753,74.2055,Mangalwar Peth,Hot Zone,0.12968758,0.17192335,0.024578447,6.388678,-0.08295746,0.8369958,0.12139925,-0.43827203,0.7696177,8.4800624e-05,0.019612137,0.0033056245,3.177722e-05,1.4691743e-05,-0.053310852,0.3112959
cell_16.6753_74.2080,16.6753,74.208,Mangalwar Peth,Hot Zone,0.107094124,0.2958211,0.017713113,6.3868456,0.3640521,0.7832572,0.17458427,-0.41638246,0.7315916,8.4800624e-05,0.020539068,0.003259621,0.00012263386,-0.000101703474,0.16736554,0.3046215
cell_16.6753_74.2105,16.6753,74.2105,Mangalwar Peth,Hot Zone,0.12738068,0.39399323,0.06496122,6.443518,0.1089898,0.77341205,0.18799016,-0.48550346,0.79109514,0.0002285596,0.021121956,0.0048691235,5.0313858e-05,1.9047906e-05,0.17972095,0.29189876
cell_16.6753_74.2130,16.6753,74.213,Mangalwar Peth,Hot Zone,-0.1353954,0.43770927,0.0862026,6.3472104,0.2874556,0.55610174,0.17482363,-0.49165815,0.7943072,0.0002285596,0.020539068,0.00478054,9.223055e-05,1.4691743e-05,0.014998632,0.31066847
cell_16.6753_74.2155,16.6753,74.2155,Mangalwar Peth,Hot Zone,0.038540274,0.5318866,0.057131913,6.3981977,0.08954686,0.64008665,0.14956406,-0.48671195,0.7750708,8.4800624e-05,0.020539068,0.003259621,8.123058e-05,1.4691743e-05,0.20094387,0.2861991
cell_16.6753_74.2180,16.6753,74.218,Mangalwar Peth,Hot Zone,-0.074656524,0.097361416,0.073740065,6.3032937,0.039814927,0.71483856,0.14480217,-0.3853286,0.7675146,8.4800624e-05,0.019612137,0.003328929,7.653225e-05,1.4691743e-05,-0.12785664,0.29416355
cell_16.6753_74.2205,16.6753,74.2205,Mangalwar Peth,Cool Zone,0.5825746,-0.16155699,0.19913505,-7.8473787,-0.21947233,0.9141367,0.22807927,-0.6790533,-1.0438159,-5.2961812e-05,0.08879217,-8.581657e-05,-0.00010689178,0.0026935623,0.55165076,-0.3313626
cell_16.6753_74.2230,16.6753,74.223,Mangalwar Peth,Cool Zone,0.5466668,-0.536824,0.08771443,-8.031328,-0.23886895,0.86030614,0.14910826,-0.65528345,-0.8007702,-5.2961812e-05,0.081301115,6.272564e-05,-0.00010689178,-1.0109259e-05,0.15760839,-0.37203988
cell_16.6753_74.2255,16.6753,74.2255,Shenda Park,Hot Zone,0.053086866,0.12486271,0.0024847062,6.418714,0.25628042,0.81919944,0.17029063,-0.38638154,0.75064236,0.0002285596,0.019612137,0.003507637,-8.1603575e-05,1.4691743e-05,0.14233345,0.31791502
cell_16.6753_74.2280,16.6753,74.228,Shenda Park,Hot Zone,0.20468457,0.2823616,-0.02705606,6.3889327,0.31215593,0.79817486,0.22197953,-0.51419204,0.7664765,8.4800624e-05,0.019612137,0.0032847787,-3.5138557e-05,1.4691743e-05,0.23069122,0.3217683
cell_16.6753_74.2305,16.6753,74.2305,Shenda Park,Warm Zone,0.12906413,0.24478689,-0.08206785,2.9916368,0.14196602,0.84065855,0.16932778,-0.70356506,0.943867,0.0002285596,0.020195026,0.0048938757,-0.00010989231,1.9047906e-05,0.14648467,0.29091287
cell_16.6753_74.2330,16.6753,74.233,Shenda Park,Warm Zone,-0.1798249,0.15577425,-0.1292976,1.4831016,0.020297993,0.6472469,0.05100133,-0.84232175,-0.091755226,0.0002285596,0.020195026,0.0016460541,6.269394e-05,1.9047906e-05,-0.28729725,0.21206008
cell_16.6753_74.2355,16.6753,74.2355,Shenda Park,Hot Zone,0.10748735,0.18597908,-0.0041451524,6.3869915,-0.04764853,0.7127945,0.17244057,-0.34630334,0.74606556,8.4800624e-05,0.019612137,0.0033072294,0.00012205863,-0.000101703474,0.15957509,0.28827637
cell_16.6753_74.2380,16.6753,74.238,Shenda Park,Hot Zone,-0.1282864,0.4104694,0.071266666,6.343583,-0.08428502,0.52998155,0.108880885,-0.4036914,0.76646274,8.4800624e-05,0.020539068,0.0033037714,6.269394e-05,1.4691743e-05,-0.023336137,0.29368648
cell_16.6753_74.2405,16.6753,74.2405,Shenda Park,Hot Zone,0.1924907,0.48958772,0.0949657,6.4629755,0.44955093,0.6765124,0.2547003,-0.55841637,0.78675205,0.0002285596,0.020539068,0.004864629,-8.1603575e-05,1.4691743e-05,0.13594499,0.3185848
cell_16.6753_74.2430,16.6753,74.243,Shenda Park,Hot Zone,0.15696234,-0.19530113,-0.07783631,6.385968,0.09260071,0.97412795,0.0388957,-0.5015375,0.75699335,8.4800624e-05,0.019415205,0.0032847787,-0.000109176995,1.4691743e-05,0.004957825,0.29311207
cell_16.6753_74.2455,16.6753,74.2455,Shenda Park,Warm Zone,0.22715,0.21366304,-0.022020552,2.4325106,0.41359985,0.8928427,0.09577486,-0.8715226,0.98170954,0.0002285596,0.020195026,0.004894281,-0.00010387384,1.9047906e-05,0.033779155,0.31657428
cell_16.6753_74.2480,16.6753,74.248,Shenda Park,Cool Zone,0.59425354,-0.47542894,0.13633911,-7.9444866,-0.22514392,0.9265239,0.19697134,-0.5822162,-0.81395143,-5.2961812e-05,0.08879217,6.57739e-05,-0.00010689178,-1.2488395e-05,0.50215364,-0.35462618
cell_16.6753_74.2505,16.6753,74.2505,Shenda Park,Cool Zone,0.536407,-0.47437692,0.27524808,-8.027453,-0.21160781,0.8480176,0.1640179,-0.56119084,-0.6823768,-0.00013713575,0.081301115,6.272564e-05,-0.00010689178,-1.0109259e-05,0.27395874,-0.32688653
cell_16.6753_74.2530,16.6753,74.253,Shenda Park,Cool Zone,0.5623523,-0.49181935,-0.02886591,-8.086823,-0.22952895,0.7894878,0.15282759,-0.83268803,-1.0390319,-0.00013713575,0.081301115,-8.581657e-05,-0.00010689178,0.00052413286,0.27662745,-0.37268162
cell_16.6753_74.2555,16.6753,74.2555,Shenda Park,Cool Zone,0.63106745,-0.2956723,0.044711612,-7.897827,-0.21925539,0.8629177,0.259468,-0.5571612,-0.6776817,-5.2961812e-05,0.08879217,6.272564e-05,-0.00010689178,1.2659288e-05,0.49187574,-0.33711523
cell_16.6753_74.2580,16.6753,74.258,Shenda Park,Cool Zone,0.5566371,0.6889371,-0.05502167,-7.7784886,-0.22538014,0.8728543,0.15988716,-0.7200231,-0.78370005,0.0002285596,0.081411,0.00028797815,-0.00010689178,0.00052183704,0.21437311,-0.3436628
cell_16.6753_74.2605,16.6753,74.2605,Shenda Park,Cool Zone,-0.10085433,0.2012234,-0.05072333,-5.2377877,0.16861732,0.8314238,0.45909122,-0.63559085,-0.5330714,0.0002285596,0.024943054,0.011723615,-0.0028458578,1.9047906e-05,-0.15027034,0.5388279
cell_16.6753_74.2630,16.6753,74.263,Shenda Park,Cool Zone,-0.6399358,0.38185385,-0.024284631,-5.4871607,0.16492133,0.79892814,0.5399343,-0.7453779,-0.8204636,0.0002285596,0.024943054,0.009966591,-0.00052492786,1.5038424e-05,-0.35608724,0.7682796
cell_16.6753_74.2655,16.6753,74.2655,Rajarampuri,Cool Zone,0.1923133,0.40954745,-0.024757015,-5.419008,-0.027052179,0.87483156,0.6333604,-0.61711913,-0.8197124,0.0002285596,0.023584599,0.013294699,6.739229e-05,1.5038424e-05,0.20313756,0.50266284
cell_16.6753_74.2680,16.6753,74.268,Rajarampuri,Warm Zone,0.15308167,0.14780092,0.08292079,3.0162094,0.17804232,0.7828757,0.1250377,-0.4848194,0.9548347,0.0002285596,0.020155046,0.0048698373,6.1313825e-05,1.9047906e-05,0.1093012,0.32256156
cell_16.6753_74.2705,16.6753,74.2705,Shahu Market Yard,Hot Zone,-0.17496307,0.35473067,-0.13517202,6.3192,0.29878232,0.5994614,0.15783711,-0.46516505,0.72409654,8.4800624e-05,0.020539068,0.0032178713,9.888425e-05,1.4691743e-05,0.13350695,0.31091854
cell_16.6753_74.2730,16.6753,74.273,Shahu Market Yard,Hot Zone,0.24294281,0.0994727,0.03102075,6.346496,0.015879422,0.8847093,0.092162296,-0.44125685,0.7367031,8.4800624e-05,0.021210885,0.003260335,-4.852308e-05,-0.000101703474,0.37471193,0.30872604
cell_16.6753_74.2755,16.6753,74.2755,Shahu Market Yard,Hot Zone,0.061923932,0.31617492,-0.038425624,6.467726,0.32740772,0.8360764,0.19813693,-0.5360462,0.7485234,0.0002285596,0.019946242,0.0048379074,9.888425e-05,1.9047906e-05,0.23878427,0.30643308
cell_16.6753_74.2780,16.6753,74.278,Shahu Market Yard,Hot Zone,-0.1948754,0.42482054,0.05704609,6.0668845,0.14178136,0.56306666,0.211493,-0.41625473,0.76663774,8.4800624e-05,0.020539068,0.0033037714,-5.4325817e-05,1.4691743e-05,-0.20141158,0.2837585
cell_16.6753_74.2805,16.6753,74.2805,Shahu Market Yard,Mild Zone,0.1623927,0.41576663,0.03520662,-3.4379265,0.59569883,1.1552877,0.28628942,-0.6573399,-0.45201686,0.0002285596,0.024943054,0.01329573,9.223055e-05,1.9047906e-05,0.028322916,1.0145657
cell_16.6753_74.2830,16.6753,74.283,Shahu Market Yard,Cool Zone,0.010681391,0.50888205,0.034758672,-5.404809,-0.0034744067,0.76874465,0.6200176,-0.5806814,-0.60508555,0.0002285596,0.027832454,0.0007249553,-0.0028458578,1.9047906e-05,-0.087656215,0.5128307
cell_16.6753_74.2855,16.6753,74.2855,Shahu Market Yard,Cool Zone,-2.1997328,-0.19872755,-0.057373475,-8.996845,-0.2151093,0.89836335,-0.035376005,-0.893309,-1.0406657,0.0002285596,-0.4149968,-0.00043871382,-0.00053118385,0.0041047954,-0.74075896,-0.47330946
cell_16.6753_74.2880,16.6753,74.288,Shahu Market Yard,Cool Zone,0.52573854,-0.20319507,0.39609405,-7.9558268,-0.22784333,0.91435355,0.23270349,-0.6530996,-0.87762344,-0.00013713575,0.081301115,-8.581657e-05,-0.00010689178,-0.00010100453,0.28998083,-0.30464503
cell_16.6778_74.1905,16.6778,74.1905,Mangalwar Peth,Hot Zone,0.205049,0.25714934,-0.055860132,6.1963625,0.022249548,0.915194,0.20563345,-0.41033322,0.767095,8.4800624e-05,0.019612137,0.0032843733,-6.736095e-05,1.4691743e-05,0.059949636,0.29775274
cell_16.6778_74.1930,16.6778,74.193,Mangalwar Peth,Hot Zone,0.08594419,0.09347892,0.0925478,6.3875484,0.45053646,0.8447419,0.1987447,-0.47849703,0.79357976,8.4800624e-05,0.019612137,0.0035621608,9.223055e-05,1.4691743e-05,0.010949364,0.3314516
cell_16.6778_74.1955,16.6778,74.1955,Mangalwar Peth,Hot Zone,-0.12164033,0.15227278,-0.024769539,6.3319263,0.07313576,0.7027958,0.047105823,-0.50101596,0.7807866,8.4800624e-05,0.019612137,0.003328929,7.653225e-05,1.4691743e-05,-0.17318326,0.28257075
cell_16.6778_74.1980,16.6778,74.198,Mangalwar Peth,Hot Zone,0.17759146,0.16859876,0.081521735,6.3998966,0.2125952,0.98335826,0.16458113,-0.40979484,0.7550646,0.0002285596,0.019612137,0.0035320807,-0.00010553091,1.4691743e-05,0.18172151,0.32667568
cell_16.6778_74.2005,16.6778,74.2005,Mangalwar Peth,Hot Zone,-0.15474416,0.18768395,0.03965064,6.3616157,0.330054,0.68825716,0.1641364,-0.47326177,0.77642506,0.0002285596,0.019946242,0.004804708,9.223055e-05,1.9047906e-05,-0.054738224,0.29261458
cell_16.6778_74.2030,16.6778,74.203,Mangalwar Peth,Hot Zone,0.19563755,0.14140144,-0.049925108,6.4266424,-0.11637839,0.99480504,0.11412794,-0.3704523,0.7657226,8.4800624e-05,0.018253682,0.0032847787,-4.497074e-05,-0.000101703474,0.22350748,0.3282428
cell_16.6778_74.2055,16.6778,74.2055,Mangalwar Peth,Hot Zone,-0.1999048,0.13249412,-0.084850624,6.2664537,0.32103637,0.65557784,0.15861316,-0.50958645,0.7888589,8.4800624e-05,0.019612137,0.003418287,9.223055e-05,1.4691743e-05,-0.29719466,0.30735353
cell_16.6778_74.2080,16.6778,74.208,Mangalwar Peth,Hot Zone,-0.19557826,-0.072388664,0.072391585,6.334222,0.053818546,0.7467063,0.06356778,-0.22514012,0.7453243,8.4800624e-05,0.019415205,0.0032185852,0.00012205863,-0.000101703474,0.17060785,0.3062872
cell_16.6778_74.2105,16.6778,74.2105,Mangalwar Peth,Hot Zone,-0.14592941,0.041275077,0.092756435,6.321359,0.020735433,0.79794085,0.06394183,-0.3723627,0.7677579,8.4800624e-05,0.019612137,0.003328929,6.269394e-05,1.4691743e-05,-0.15484472,0.31305313
cell_16.6778_74.2130,16.6778,74.213,Mangalwar Peth,Hot Zone,0.14323032,0.28958377,0.037038695,6.44847,0.055326346,0.79446685,0.20704824,-0.5455689,0.7773039,0.0002285596,0.020539068,0.004864629,-0.00010318942,1.4691743e-05,0.22017084,0.29494318
cell_16.6778_74.2155,16.6778,74.2155,Mangalwar Peth,Hot Zone,-0.108827375,0.40124676,0.13893816,6.308556,0.028713116,0.6108056,0.111789584,-0.4268735,0.77208745,8.4800624e-05,0.020539068,0.0035603077,-7.7129866e-05,1.4691743e-05,-0.13940203,0.28413248
cell_16.6778_74.2180,16.6778,74.218,Mangalwar Peth,Hot Zone,0.04097128,0.0707372,-0.04179497,6.3641524,-0.0042973305,1.0372874,-0.06550112,-0.5392774,0.7644942,8.4800624e-05,0.019612137,0.003541315,2.1681073e-05,1.4691743e-05,-0.04592752,0.2986577
cell_16.6778_74.2205,16.6778,74.2205,Mangalwar Peth,Cool Zone,0.5553473,-0.33229393,-0.07225777,-7.9890904,-0.22396314,0.882261,0.23182985,-0.76132166,-0.9503328,-0.00013713575,0.081301115,-8.581657e-05,-0.00010689178,-9.849168e-05,0.33383983,-0.34519258
cell_16.6778_74.2230,16.6778,74.223,Mangalwar Peth,Cool Zone,0.4483155,-0.47563344,0.10127215,-8.064627,-0.22960475,0.8615015,0.15165533,-0.57226324,-0.8292899,-0.00013713575,0.081301115,6.57739e-05,-0.00010689178,-0.00012363934,0.23314498,-0.3436705
cell_16.6778_74.2255,16.6778,74.2255,Mangalwar Peth,Hot Zone,0.11557479,0.046906613,-0.044327073,6.3714643,0.14299378,0.96537626,0.07213592,-0.5099436,0.7798616,0.0002285596,0.019612137,0.004878179,4.5615525e-05,1.4691743e-05,-0.03902163,0.29081875
cell_16.6778_74.2280,16.6778,74.228,Mangalwar Peth,Cool Zone,0.60044444,-0.5263989,0.25333968,-7.9179926,-0.21983285,0.958152,0.17871197,-0.72455114,-0.839069,-5.2961812e-05,0.08879217,-8.581657e-05,-0.00010689178,-0.00012742568,0.5109842,-0.34774208
cell_16.6778_74.2305,16.6778,74.2305,Mangalwar Peth,Cool Zone,0.49459955,-0.49510667,0.21489999,-7.9317417,-0.22478512,0.8921153,0.18471648,-0.67926544,-0.78231704,-5.2961812e-05,0.08879217,-8.581657e-05,-0.00010689178,-0.00012363934,0.50978166,-0.35010108
cell_16.6778_74.2330,16.6778,74.233,Shenda Park,Hot Zone,0.05307962,0.008260905,0.098997325,6.330903,0.2569423,0.8583671,0.15081617,-0.38600326,0.7804594,8.4800624e-05,0.019612137,0.0032847787,0.00014689688,1.4691743e-05,-0.019819167,0.3043194
cell_16.6778_74.2355,16.6778,74.2355,Shenda Park,Hot Zone,0.123953395,0.08743452,0.02897137,6.323312,0.006712935,0.833293,0.057428315,-0.29319873,0.72855884,8.4800624e-05,0.019612137,0.0033079432,0.00011736028,-0.000101703474,0.02294939,0.29042497
cell_16.6778_74.2380,16.6778,74.238,Shenda Park,Hot Zone,0.21542208,0.46445724,0.017265756,6.407152,-0.030837609,0.71590215,0.2611041,-0.45986462,0.7704899,0.0002285596,0.020539068,0.0035316753,-0.000107838394,1.4691743e-05,0.20147346,0.29379997
cell_16.6778_74.2405,16.6778,74.2405,Shenda Park,Hot Zone,0.09430267,0.30470544,-0.048377812,6.405126,0.31700817,0.84751254,0.20488282,-0.51919425,0.8135472,0.0002285596,0.019612137,0.004864629,4.769335e-05,1.4691743e-05,0.031675883,0.3202785
cell_16.6778_74.2430,16.6778,74.243,Shenda Park,Hot Zone,0.105942756,0.439098,0.10192877,6.3924246,0.03654393,0.7018709,0.13337174,-0.42394304,0.77614164,8.4800624e-05,0.020539068,0.0033319816,6.269394e-05,1.4691743e-05,-0.01967906,0.28780487
cell_16.6778_74.2455,16.6778,74.2455,Shenda Park,Hot Zone,0.19491732,0.060550224,-0.15236343,6.3728814,0.0061592422,0.9124475,0.0835448,-0.47456536,0.7484659,8.4800624e-05,0.019612137,0.0032847787,-0.00011737831,1.4691743e-05,0.20007792,0.303951
cell_16.6778_74.2480,16.6778,74.248,Shenda Park,Cool Zone,0.45923042,-0.5290177,0.03980382,-8.060757,-0.22650306,0.8487599,0.14005943,-0.55834293,-0.7892963,-0.00013713575,0.081301115,6.57739e-05,-0.00010689178,-1.0109259e-05,0.2987537,-0.34712833
cell_16.6778_74.2505,16.6778,74.2505,Shenda Park,Cool Zone,0.6473222,-0.23499507,0.0577218,-7.8628826,-0.23147255,0.9498698,0.24670275,-0.62446177,-0.7544717,-5.2961812e-05,0.08879217,6.57739e-05,-0.00010689178,-0.00010087081,0.47253624,-0.33604476
cell_16.6778_74.2530,16.6778,74.253,Shenda Park,Cool Zone,-2.2195857,-0.17891653,-0.07158347,-8.9850025,-0.21219422,0.88160825,-0.038392805,-0.8142879,-0.8314625,0.0002285596,-0.4149968,-0.00028712332,-0.00053118385,-9.849168e-05,-0.75626457,-0.4676626
cell_16.6778_74.2555,16.6778,74.2555,Rajarampuri,Cool Zone,0.12313674,0.5870317,-0.059645433,-7.6972394,-0.26208043,0.81565094,0.16600206,-0.8615132,-1.005776,0.0002285596,0.081411,0.0005605822,-0.00053118385,-0.005262257,-0.5296393,-0.32676437
cell_16.6778_74.2580,16.6778,74.258,Rajarampuri,Cool Zone,-2.1432223,-0.20597878,-0.058478247,-8.999655,-0.20336448,0.7275001,-0.014156517,-0.8761105,-1.029345,0.0002285596,-0.4149968,-0.00043871382,-0.00053118385,0.0041047954,-0.7368801,-0.47343898
cell_16.6778_74.2605,16.6778,74.2605,Rajarampuri,Cool Zone,-2.2075877,-0.19029364,-0.0703277,-8.98183,-0.21288912,0.82031655,-0.050384738,-0.8124587,-0.88563263,0.0002285596,-0.4149968,-0.00028712332,-0.00053118385,-9.849168e-05,-0.7555783,-0.46779552
cell_16.6778_74.2630,16.6778,74.263,Rajarampuri,Cool Zone,0.53457224,-0.3941582,-0.0799761,-8.049686,-0.23521356,0.8280656,0.1927116,-0.65622187,-0.77230835,-5.2961812e-05,0.081301115,4.157779e-05,-0.00010689178,-1.0109259e-05,0.18899955,-0.36902192
cell_16.6778_74.2655,16.6778,74.2655,Rajarampuri,Cool Zone,0.47848436,-0.48734164,0.03854488,-7.968454,-0.22135441,0.81117266,0.19120036,-0.5578226,-0.73381555,-5.2961812e-05,0.08879217,6.57739e-05,-0.00010689178,-1.8804438e-05,0.4532908,-0.37246466
cell_16.6778_74.2680,16.6778,74.268,Shahu Market Yard,Mild Zone,0.07567163,0.21553998,-0.049706645,0.7415949,-0.34328908,0.9461707,0.030586148,-0.58657926,-0.015341797,0.0002285596,0.01883657,0.004894281,3.177722e-05,1.9047906e-05,0.04665982,0.29541498
